CCSUID,Centroid_X,Centroid_Y
2412010,7872775.472605068,1595338.591802453
2412030,7863600.604728204,1604438.4187411324
2412065,7851299.790606328,1602683.4893694178
2412072,7847078.046494602,1590023.5809310738
2413005,7914693.548188432,1599198.1593736778
2413010,7908498.736533766,1565323.5874120886
2413030,7900435.096029638,1575792.542432967
2413060,7899261.685949137,1630564.2426191233
2413073,7900773.615181239,1588742.6278272702
2413085,7883539.574161253,1584835.6013752504
2413095,7873258.571919958,1557764.2770634647
2414010,7856828.482842248,1552674.2456287092
2414018,7839562.616745573,1552183.0626902287
2414040,7838932.0406638,1571277.974814404
2414055,7830192.328430845,1545053.624025846
2414060,7834750.629438241,1543421.8020474217
2414065,7827700.281438544,1538450.7847660405
2414070,7837600.264491037,1533342.6989452068
2414080,7838447.3610699475,1524357.3299747847
2414090,7829066.917493823,1527974.5069797984
2415005,7804528.596615439,1545487.5830472892
2415902,7788928.1253672065,1576468.9647157092
2416013,7758805.125855567,1544657.5529343765
2416048,7800642.846792299,1533863.0970111594
2417005,7861724.866789635,1504370.436112716
2417010,7859179.250342189,1492231.1590065015
2417020,7841810.041986559,1479099.9571433542
2417025,7849345.289047556,1488872.974703748
2417030,7845544.88085781,1502534.3297281489
2417040,7834144.515532799,1510493.765393022
2417055,7824360.399479969,1502011.4393586246
2417065,7821337.738703934,1517618.2145753822
2417070,7818610.533221557,1505352.0485678478
2418015,7849686.336044491,1449190.021941082
2418030,7823777.4648237415,1459622.4329265035
2418055,7804893.187702478,1464163.6191802167
2418060,7798860.369346848,1459728.2015112292
2419005,7825013.839790236,1444135.8937310274
2419015,7813737.392560784,1426984.005821179
2419020,7818532.520742338,1418979.4587574527
2419025,7807322.03459248,1422899.0500914054
2419030,7810064.805375594,1435265.7735152245
2419045,7803274.488612146,1442180.941193905
2419050,7801017.716928465,1434298.9474456606
2419068,7778693.357672449,1431289.1768746246
2419082,7798301.5040194765,1449975.7691624337
2419097,7785581.301199779,1446176.8073295963
2419117,7790890.792878665,1457125.3313676263
2420005,7783500.255934407,1470006.0325903804
2420010,7776617.303159996,1462791.9165925754
2420015,7780394.469811266,1461549.8985856778
2420020,7774380.159786986,1452293.0650345883
2420025,7770622.209960249,1452469.7188090927
2421005,7729442.375633763,1515251.5442794731
2421030,7775565.49266224,1475237.8863984966
2421035,7762163.408404321,1470411.7655470367
2422025,7736166.67639837,1464086.3075787406
2423027,7751096.720737364,1439879.1641576388
2425213,7764891.366176832,1428826.3354131267
2426022,7787622.252179772,1399793.3854120364
2426030,7791432.3337522205,1406518.112197723
2426035,7794719.820991185,1415691.398484405
2426040,7786760.88163917,1416038.8476608018
2426063,7779471.075346115,1419007.1137358667
2426070,7769839.907202499,1416282.1568697693
2427008,7808584.516213075,1376954.2043118493
2427035,7819763.95105428,1405447.8600310215
2427043,7808377.29376343,1399133.440790554
2427050,7805208.250968259,1392446.2905603533
2427055,7804180.455089789,1384980.0015481792
2427065,7797696.7245432865,1390514.0518200316
2427070,7791000.922485737,1393017.544601293
2428005,7851959.965632278,1387187.7532336768
2428020,7838280.617435597,1394967.3074159988
2428035,7847615.068721486,1401084.3516027525
2428075,7833705.609182743,1433812.7380769046
2429005,7854398.497224946,1366011.9783534592
2429013,7840462.21306104,1352546.4313694062
2429020,7827297.66302142,1347924.210091123
2429025,7810642.222142979,1353977.1735761939
2429038,7822684.163163506,1360544.7750771695
2429045,7834973.197900638,1363579.2945086341
2429057,7840854.542651533,1375430.9736852108
2429065,7836367.347105785,1385771.3756595184
2429100,7820420.927435082,1372076.3702533136
2429112,7810516.525870449,1366576.290683508
2429125,7823990.651335815,1388952.0977029414
2430050,7824709.040314918,1327302.3694050298
2430070,7848863.415572909,1341891.6378175793
2430080,7829815.04426275,1335502.7111363863
2430085,7818247.703960746,1338823.2648768635
2430100,7810266.924618401,1331609.4277220622
2431035,7768085.0579596665,1347225.5445075904
2431050,7789662.26485987,1345949.209072286
2431095,7771565.739958736,1361431.8762209397
2431100,7768228.110835986,1367053.942414099
2431130,7796837.491594334,1377069.032918847
2431135,7784271.056398481,1381053.9543933717
2431140,7772656.584442412,1382284.026224814
2432050,7754980.36913981,1367046.9584876257
2433007,7779059.459221083,1391710.0493920613
2433017,7763117.138573393,1388741.787317002
2433025,7773250.726260363,1397982.3641232655
2433030,7771164.083349125,1405673.985648333
2433065,7737965.150198381,1390620.0701778147
2433080,7727965.6196476715,1399623.8724778038
2433085,7739971.68451815,1405079.122253599
2433115,7719663.214342577,1401752.8996412628
2434030,7726266.134371594,1415222.9566064444
2434038,7719036.902432392,1422833.9101746192
2434085,7694374.863874176,1407393.0863009165
2434090,7686158.4012774415,1412301.196553914
2434128,7693573.993194188,1447694.3368438215
2434906,7660481.986297211,1456822.1878409816
2435010,7655430.971090453,1423638.5931271485
2435020,7673913.621026913,1393638.597399369
2435027,7656791.13556072,1400104.6957465748
2435050,7662614.876825486,1411546.088297906
2435904,7592348.227774909,1427653.8635067504
2435906,7573058.699929092,1413396.7914610861
2437067,7674954.626956452,1359917.8483817426
2437205,7696455.544033808,1395173.590597221
2437215,7688928.252339751,1384528.479262657
2437230,7677447.840329499,1373658.3089472482
2437240,7675439.564635286,1384376.9543249412
2437245,7685257.352294187,1393792.7335289947
2438005,7708159.503628537,1354450.3252980376
2438010,7696828.460998776,1360605.7118320216
2438035,7720308.864835102,1383399.9603066922
2438040,7711867.641763348,1376177.0865262754
2438065,7703241.006405058,1381137.3698307935
2439020,7750560.836432724,1324984.47508995
2439035,7753654.530938319,1344548.5021771218
2439043,7744124.027422498,1348554.5126677814
2439090,7728781.383707132,1323473.6232272757
2439105,7721964.22837719,1321417.0605451951
2439135,7723501.9308746345,1340711.7481893871
2439145,7725742.98967533,1351361.812216891
2439152,7716553.587107086,1351730.3638246525
2439170,7723807.8083143,1362640.818274241
2440005,7772585.799378868,1320002.8536737734
2440025,7766647.554037118,1308606.0127336958
2440032,7755090.725670562,1303600.03841462
2441012,7797077.26246727,1269784.295808377
2442020,7745032.649014432,1282764.2646917114
2442050,7723487.273602895,1262506.0643905948
2442095,7750115.705918363,1289994.1840780582
2444003,7798353.928013464,1261149.3249754608
2444015,7792691.258346665,1245699.2822884056
2444055,7785957.907949123,1257477.7308607828
2445025,7749742.104780538,1235659.6098175237
2446025,7685551.233278336,1214819.8991987428
2447040,7713006.561455057,1262256.7435159527
2447055,7693748.502050219,1262338.9632295207
2448005,7718117.207620257,1271961.081978358
2448020,7715519.640517468,1283096.663961972
2448045,7700849.810717133,1288273.253089938
2448050,7694940.884001468,1292820.5432625455
2449005,7726588.33159555,1307887.2737083898
2449015,7720794.125716171,1289401.4344656786
2449030,7716185.255367313,1313955.6312249263
2449048,7694628.758924661,1302464.6708979718
2449105,7687416.197045392,1297243.5054567123
2449130,7677819.4774499815,1316269.1570863114
2450023,7703620.782496667,1345098.845036172
2450035,7695841.7119975155,1347181.5051840532
2450042,7702562.148759563,1336491.9347696702
2450050,7696723.9791278895,1332368.8026452889
2450065,7691772.416270038,1341718.2026787181
2450090,7686040.263299348,1326582.29876065
2450095,7679619.450484008,1324312.7945617426
2450100,7675901.353453853,1332785.424173986
2451008,7649238.33986602,1333046.3908245978
2451025,7655379.771320513,1357667.0171509
2451030,7653640.454516113,1352634.0007433258
2451035,7649880.4924336225,1347845.5713774827
2451045,7640923.391577315,1336885.8445936122
2451055,7624994.523947497,1374495.7505913174
2451060,7641890.61089438,1356464.9267506895
2451090,7661358.317084309,1361342.8028124676
2452017,7638795.130932207,1299615.6334646437
2452030,7628992.498713621,1314604.6434091383
2452040,7639571.426978725,1315867.3053182368
2452055,7638994.806550181,1330634.610588244
2452070,7628557.357536244,1323830.2821966677
2452085,7621115.973413321,1332865.9121016022
2453015,7664518.7885596575,1303146.315042659
2453020,7659508.242971227,1308700.783049966
2453032,7653331.046669961,1296243.0955460432
2453085,7669617.636815766,1315434.985846299
2454008,7682227.324189443,1261173.2599273117
2454035,7664456.859300376,1275390.725908794
2454065,7694970.762115023,1271474.8674505993
2454072,7687606.052541446,1279248.8131685203
2454090,7679298.411209999,1284573.004284058
2454095,7686883.049869657,1288803.282047786
2454105,7671843.8249873575,1284732.259062703
2454110,7665709.299524501,1288049.2346636953
2454115,7659257.19307826,1290592.2509864888
2454120,7664387.111838318,1296209.6002667553
2454125,7671191.562883361,1298226.5157856485
2455015,7686259.540797148,1252990.8342153023
2455023,7679024.148663991,1247870.4839563475
2455030,7670986.727110634,1243503.1133392127
2455065,7658394.6257964745,1250356.1303982134
2456010,7673674.218023441,1204953.8005017063
2456030,7662673.929948787,1210551.756337079
2456050,7676125.561555254,1216182.4853841115
2456055,7674379.129389078,1225419.5439018456
2456060,7667787.509538719,1222021.7672240103
2456083,7658498.395144879,1231046.5675611508
2456097,7669244.288605194,1235430.3228054007
2457033,7663139.694404448,1257623.8904584893
2457045,7653779.141349815,1262028.427354899
2457050,7651628.287917256,1272212.7983185686
2457057,7658211.7597158775,1271005.2453179723
2459025,7642049.836757072,1276431.6873426214
2459030,7645901.740751541,1286809.4580093627
2460020,7632715.23111668,1278395.8595995908
2460037,7625296.881607638,1283454.1295732763
2461005,7625188.459600731,1300912.3014710855
2461027,7632786.27358036,1305986.5743308284
2461050,7614341.983685346,1315118.3937903317
2462007,7620649.252502987,1320190.1831911018
2462015,7610500.105290959,1325861.1234312106
2462020,7570389.965788165,1377550.9865207782
2462912,7568914.560131925,1340204.3627081302
2462914,7544086.207900718,1330434.2640072496
2462918,7509955.579572339,1445449.4091350462
2463005,7623668.1678545615,1292271.8038324418
2463013,7616758.021933099,1293299.144229665
2463023,7612763.980258966,1290940.025051156
2463035,7616804.46513737,1280969.887808303
2463048,7604806.594926943,1278467.990033491
2463065,7614804.668252705,1300007.9874803175
2466023,7622422.853993292,1243612.1821888264
2467005,7640289.368541282,1225036.1180373959
2467010,7645231.224347889,1229598.9196666272
2467040,7629634.221710832,1219696.903548487
2468005,7654100.660075205,1199354.5199611103
2468020,7635490.491174189,1204430.9487805252
2468025,7646029.630145237,1208109.1436669896
2468035,7654401.049633002,1212967.8880336424
2468040,7649676.198231653,1222226.934777418
2468045,7644684.820453441,1217251.984419777
2468050,7639717.53923803,1215189.8524637015
2468055,7634590.130995195,1216366.9499909703
2469030,7620000.056990772,1201530.8332107703
2470030,7614773.735379051,1208262.6443642962
2470035,7608593.370786868,1202323.212831379
2470040,7600294.351094015,1197869.1105692917
2471015,7576770.922847903,1201498.5816937776
2471020,7582338.045026009,1205044.870727382
2471050,7600696.9985993635,1217812.5953955662
2471125,7572183.074044256,1219313.212883947
2472025,7597056.836251093,1237679.6398294398
2472043,7582613.059456539,1235125.876708324
2475017,7584437.956072972,1269800.9742411752
2475028,7594652.926095655,1272395.7203169423
2476008,7572760.380913287,1236045.135666116
2477022,7566144.526357014,1275788.6823718348
2478075,7524299.445501061,1277769.2621305906
2479037,7497408.8523855815,1320791.3255499902
2479078,7464300.5247117905,1345660.9938120476
2479902,7509332.722606465,1406836.652443173
2479912,7469721.522382118,1417529.1369018627
2479914,7469805.106542557,1394008.7702448724
2479916,7513290.7285421025,1367725.2361463374
2479920,7516505.33064194,1341510.057238731
2479922,7449995.690065318,1373468.2908522373
2479924,7484033.39568452,1291494.5080615056
2480020,7516290.506692425,1247671.86071697
2480027,7511580.023461088,1237505.2536759926
2480060,7478326.748606473,1238936.1414407277
2480070,7501634.387708196,1230478.2545481017
2480095,7503656.093186043,1265878.969412749
2482015,7466510.579222467,1222855.3667575605
2482035,7435421.460597209,1214278.320340937
2483020,7445543.989306112,1240806.5321574786
2483070,7420609.65400295,1273689.643726025
2483902,7370109.541752205,1338729.3406736078
2483906,7391534.574806605,1406958.7209814687
2483908,7411914.533386973,1426365.7419479273
2483912,7415869.086056312,1444050.1655575228
2484035,7386366.819512707,1206202.4014875954
2484082,7355420.51950721,1213489.9520822368
2484902,7323269.32850473,1294726.575385404
2485015,7227632.0166551145,1311361.3769706017
2485020,7165542.266542518,1327416.526663536
2485030,7138165.603067342,1336880.1114775538
2485055,7162897.792357727,1344596.9447184051
2485085,7142329.021158586,1357544.9200880595
2485095,7143136.802416766,1373590.0460040034
2485105,7153573.102854203,1387232.7623714542
2487030,7136224.813107275,1478547.269153928
2487115,7110227.959577946,1516572.089821958
2487902,7117332.442314615,1459773.296374352
2488902,7243051.595724979,1523152.8804879452
2489008,7317684.723337773,1467433.3321014284
2491035,7616650.395434267,1600914.1118517132
2491042,7609190.2109344965,1613090.8801938354
2492005,7636224.266398999,1639147.7429673902
2492065,7605413.178592724,1653613.2651716697
2492904,7544385.267861935,1735659.483779356
2493012,7660025.387857908,1593985.575407747
2493020,7675197.631783028,1593470.5702214944
2493030,7674556.3829666665,1607006.7360442579
2493035,7656184.4720242005,1607405.9935243954
2493045,7676925.290106494,1621240.732182828
2493065,7671707.338631795,1636051.1021355286
2493908,7673292.0594264,1567057.651456155
2494240,7709155.160610257,1625756.2825384007
2494255,7696810.403886815,1631906.2876220902
2495010,7809145.79699954,1625693.944530128
2495902,7788692.059051954,1730182.9263081672
2499060,7332127.151031808,2330507.9088702705
3514020,7296604.375519164,985563.3379005251
3515013,7287006.632299998,1004289.725859764
3515015,7290634.759421275,1031054.4194021614
3515030,7321965.595790737,1056246.3405862346
3515044,7288185.432210037,1064580.3626853584
3522010,7138861.2931750165,946862.951190778
3526011,7256900.111434807,849091.5637573078
3526047,7256155.274255687,882207.5767653977
3532012,7122433.426394697,829305.3362547957
3537034,6948142.787680729,715818.8221580945
3540050,7067122.203555923,919701.6201187625
3541015,7042044.440628912,940764.0486646411
3552001,7085695.521866782,1189418.9859660298
3552004,7083973.272799065,1211427.1169777198
3552036,7041719.856258889,1169802.2150496948
4601057,5899386.57315066,1577576.963551908
4602024,5824661.388575773,1459412.186375347
4602069,5851051.563393597,1523447.2168247236
4603058,5737883.370882671,1492734.134992412
4603065,5793820.963701108,1492495.6244274448
4604052,5659554.280545288,1473128.1092296022
4605032,5602112.413369749,1487470.7362610232
4605038,5577746.71870536,1490756.8291784574
4605044,5558268.838653846,1493370.418868389
4605056,5530169.739662703,1507339.8455805008
4605062,5585803.156518274,1519505.922506678
4605071,5638825.421127454,1508099.3503532154
4606031,5551802.616018523,1578787.917163527
4607039,5660200.275060369,1534273.6823171638
4607046,5626141.649379766,1534044.0996221018
4607052,5596845.479222755,1537854.4824695154
4607066,5663282.484482164,1571391.1369623581
4607076,5600538.635045116,1576945.3317045823
4608032,5716768.6431919625,1528862.0147103183
4608055,5681969.4844519645,1615975.9079222404
4608060,5706788.158778878,1599629.5899454113
4610052,5786331.307591485,1557382.1519417365
4613043,5836581.824555588,1584663.217850657
4615032,5608144.662133666,1600654.9345590568
4615047,5532054.861591968,1626186.0999835657
4615056,5556264.07759213,1622627.956067811
4615063,5591626.031967021,1632484.5946497368
4615070,5617424.391325594,1639033.1749781447
4615074,5637677.953400238,1601772.1415492094
4615092,5640781.407998165,1631016.6217430944
4616020,5550448.652766522,1688254.181121902
4616030,5535765.390156126,1670154.4445071437
4616048,5551563.171077866,1735281.9373248224
4618056,5747841.689976931,1671685.96722995
4618076,5831363.885684144,1673161.7902953976
4620042,5554679.064310535,1812779.8585218482
4620051,5585185.2932482315,1820810.284585111
4704003,5054320.960831087,1599989.5849503402
4704061,5068534.067591199,1673622.39426455
4707067,5158198.274080765,1790160.3573636762
4802031,4811067.461007251,1829108.5193826964
4806001,4670037.322843957,1879449.9742470211
4812037,4997411.91924042,2299779.0115872473
4813001,4752364.730832474,2226522.105563982
4813036,4869340.4791892,2229547.6763256956
4817027,4736614.34636033,2401455.120602163
4817033,4883230.689931657,2438076.5969190584
4819006,4546119.091623898,2477460.773117462
5905030,4350768.135665994,1827620.567718047
5905052,4329064.058323851,1870712.8220700389
5905054,4296992.67786277,1886088.4163403057
5915020,4039478.4323216868,2012582.8546106997
5917027,3969872.002155568,1974489.7380215598
5917029,3981868.3148415,1968759.567294824
5917056,3925215.137148975,1961115.0966962671
5927010,4002644.4532477846,2154656.388767365
5927016,3980029.0211632354,2106529.608685369
5927020,3957618.13732622,2083475.3908738552
5933008,4242751.001813977,2003324.085222341
5933012,4192284.5974403475,2001179.2804606927
5933044,4287099.699948096,2065291.1386358791
5933060,4288841.352316134,2030332.8699858573
5935020,4273441.892978818,1965486.5682605274
5947021,3875421.7408853928,2667228.444292794
5947027,3796722.329403348,2753514.8165326267
5947032,3710311.539599198,2651158.2698927517
5953019,4420009.477626648,2279191.0362674175
5953038,4269304.175487172,2470485.940929326
5953042,4251365.97323218,2429695.1121697407
5953044,4283444.004622503,2423413.9373206235
5953046,4274654.606140383,2396630.15971372
5953048,4335858.006399085,2491469.0581018776
6001045,4263748.522147047,3693606.0818783976
6101063,5135334.56947462,4105128.0196578437
6102063,4771461.440604545,3617198.388815435
6103097,5062037.226622186,3270938.2214376056
6104097,4729213.178290974,3182071.292038401
6105097,5344531.01455889,2886345.6406663912
6106097,5269583.854474664,3213239.8049138333
6208098,5679247.136850021,3646292.8974001566
6204030,6644957.318165129,4027190.1192531087
6205033,6038455.073167933,3090313.264293327
